id,dam,sire,Year
BS5567,NA,NA,1978
BS5568,NA,NA,1978
BS5569,NA,NA,1978
BS5570,NA,NA,1978
BS5573,NA,NA,1978
BS5574,NA,NA,1978
BS5576,NA,NA,1978
BS5577,NA,NA,1978
BS5578,NA,NA,1978
BS5579,NA,NA,1978
BS5580,NA,NA,1978
BS5581,NA,NA,1978
BS5582,NA,NA,1978
BS5583,NA,NA,1978
BS5584,NA,NA,1978
BS5585,NA,NA,1978
BS5586,NA,NA,1978
BS5587,NA,NA,1978
BS5588,NA,NA,1978
BS5589,NA,NA,1978
BS5590,NA,NA,1978
BS5591,NA,NA,1978
BS5592,NA,NA,1978
BS5593,NA,NA,1978
BS5594,NA,NA,1978
BS5595,NA,NA,1978
BS5596,NA,NA,1978
BS5597,NA,NA,1978
BS5598,NA,NA,1978
BS5599,NA,NA,1978
BS5600,NA,NA,1978
BS5651,NA,NA,1978
BS5653,NA,NA,1978
BS5655,NA,NA,1978
BS5656,NA,NA,1978
BS5657,NA,NA,1978
BS5658,NA,NA,1978
BS5659,NA,NA,1978
BS5660,NA,NA,1978
BS5661,NA,NA,1978
BS5662,NA,NA,1978
BS5663,NA,NA,1978
BS5665,NA,NA,1978
BS5666,NA,NA,1978
BS5667,NA,NA,1978
BS5668,NA,NA,1978
BS5669,NA,NA,1978
BS5670,NA,NA,1978
BS5671,NA,NA,1978
BS5672,NA,NA,1978
BS5673,NA,NA,1978
BS5674,NA,NA,1978
BS5675,NA,NA,1978
BS5677,NA,NA,1978
BS5678,NA,NA,1978
BS5679,NA,NA,1978
BS5680,NA,NA,1978
BS5681,NA,NA,1978
BS5682,NA,NA,1978
BS5683,NA,NA,1978
BS5684,NA,NA,1978
BS5686,NA,NA,1978
BS5687,NA,NA,1978
BS5688,NA,NA,1978
BS5689,NA,NA,1978
BS5690,NA,NA,1978
BS5691,NA,NA,1978
BS5693,NA,NA,1978
BS5694,NA,NA,1978
BS5695,NA,NA,1978
BS5696,NA,NA,1978
BS5697,NA,NA,1978
BS5698,NA,NA,1978
BS5699,NA,NA,1978
BS5702,NA,NA,1978
BS5703,NA,NA,1978
BS5705,NA,NA,1978
BS5706,NA,NA,1978
BS5707,NA,NA,1978
BS5708,NA,NA,1978
BS5709,NA,NA,1978
BS5711,NA,NA,1978
BS5712,NA,NA,1978
BS5714,NA,NA,1978
BS5715,NA,NA,1978
BS5716,NA,NA,1978
BS5717,NA,NA,1978
BS5718,NA,NA,1978
BS5719,NA,NA,1978
BS5720,NA,NA,1978
BS5722,NA,NA,1978
BS5723,NA,NA,1978
BS5724,NA,NA,1978
BS5725,NA,NA,1978
BS5726,NA,NA,1978
BS5728,NA,NA,1978
BS5729,NA,NA,1978
BS5730,NA,NA,1978
BS5731,NA,NA,1978
BS5732,NA,NA,1978
BS5733,NA,NA,1978
BS5734,NA,NA,1978
BS5735,NA,NA,1978
BS5736,NA,NA,1978
BS5737,NA,NA,1978
BS5738,NA,NA,1978
BS5739,NA,NA,1978
BS5740,NA,NA,1978
BS5741,NA,NA,1978
BS5742,NA,NA,1978
BS5743,NA,NA,1978
BS5744,NA,NA,1978
BS5746,NA,NA,1978
BS5748,NA,NA,1978
BS5749,NA,NA,1978
BS5750,NA,NA,1978
BS5751,NA,NA,1978
BS5752,NA,NA,1978
BS5753,NA,NA,1978
BS5755,NA,NA,1978
BS5756,NA,NA,1978
BS5758,NA,NA,1978
BS5759,NA,NA,1978
BS5760,NA,NA,1978
BS5762,NA,NA,1978
BS5763,NA,NA,1978
BS5765,NA,NA,1978
BS5766,NA,NA,1978
BS5768,NA,NA,1978
BS5769,NA,NA,1978
BS5770,NA,NA,1978
BS5771,NA,NA,1978
BS5772,NA,NA,1978
BS5773,NA,NA,1978
BS9696,NA,NA,1978
BS9698,NA,NA,1978
BS9699,NA,NA,1978
BS9700,NA,NA,1978
BS21144,NA,NA,1979
BS21167,NA,NA,1979
BS21341,NA,NA,1979
BS21344,NA,NA,1979
BS21775,NA,NA,1979
BS21787,NA,NA,1979
BS21788,NA,NA,1979
BS21789,NA,NA,1979
BS22554,NA,NA,1979
BS22903,NA,NA,1979
BS22951,NA,NA,1979
BS23207,NA,NA,1979
BS23238,NA,NA,1979
BS23649,NA,NA,1979
BS23665,NA,NA,1979
BS25200,NA,NA,1979
BS25312,NA,NA,1979
BS25323,NA,NA,1979
BS25335,NA,NA,1979
BS25397,NA,NA,1979
BS25461,NA,NA,1979
BS25805,NA,NA,1979
BS25818,NA,NA,1979
BS27711,NA,NA,1979
BS27922,NA,NA,1979
BS28256,NA,NA,1979
BS28413,NA,NA,1979
BS31545,NA,NA,1979
BS7634,NA,NA,1979
BS7635,NA,NA,1979
BS7636,NA,NA,1979
BS7637,NA,NA,1979
BS7638,NA,NA,1979
BS7639,NA,NA,1979
BS7640,NA,NA,1979
BS7641,NA,NA,1979
BS7643,NA,NA,1979
BS7644,NA,NA,1979
BS7645,NA,NA,1979
BS7646,NA,NA,1979
BS7647,NA,NA,1979
BS7648,NA,NA,1979
BS7649,NA,NA,1979
BS7650,NA,NA,1979
BS7653,NA,NA,1979
BS7654,NA,NA,1979
BS7655,NA,NA,1979
BS7656,NA,NA,1979
BS7659,NA,NA,1979
BS7660,NA,NA,1979
BS7661,NA,NA,1979
BS7662,NA,NA,1979
BS7663,NA,NA,1979
BS7664,NA,NA,1979
BS7665,NA,NA,1979
BS7666,NA,NA,1979
BS7667,NA,NA,1979
BS7668,NA,NA,1979
BS7669,NA,NA,1979
BS7670,NA,NA,1979
BS7671,NA,NA,1979
BS7672,NA,NA,1979
BS7673,NA,NA,1979
BS7675,NA,NA,1979
BS7676,NA,NA,1979
BS7677,NA,NA,1979
BS7678,NA,NA,1979
BS7679,NA,NA,1979
BS7680,NA,NA,1979
BS7682,NA,NA,1979
BS7683,NA,NA,1979
BS7686,NA,NA,1979
BS7687,NA,NA,1979
BS7688,NA,NA,1979
BS7689,NA,NA,1979
BS7690,NA,NA,1979
BS7693,NA,NA,1979
BS7694,NA,NA,1979
BS7697,NA,NA,1979
BS7699,NA,NA,1979
BS7700,NA,NA,1979
BS7701,NA,NA,1979
BS7702,NA,NA,1979
BS7703,NA,NA,1979
BS7704,NA,NA,1979
BS7706,NA,NA,1979
BS7707,NA,NA,1979
BS7708,NA,NA,1979
BS7709,NA,NA,1979
BS7710,NA,NA,1979
BS7711,NA,NA,1979
BS7712,NA,NA,1979
BS7713,NA,NA,1979
BS7714,NA,NA,1979
BS7715,NA,NA,1979
BS7716,NA,NA,1979
BS7718,NA,NA,1979
BS7719,NA,NA,1979
BS7720,NA,NA,1979
BS7721,NA,NA,1979
BS7722,NA,NA,1979
BS7723,NA,NA,1979
BS7725,NA,NA,1979
BS7726,NA,NA,1979
BS7728,NA,NA,1979
BS7730,NA,NA,1979
BS7731,NA,NA,1979
BS7732,NA,NA,1979
BS7734,NA,NA,1979
BS7736,NA,NA,1979
BS7737,NA,NA,1979
BS7738,NA,NA,1979
BS7739,NA,NA,1979
BS7741,NA,NA,1979
BS7742,NA,NA,1979
BS7743,NA,NA,1979
BS7744,NA,NA,1979
BS7745,NA,NA,1979
BS7746,NA,NA,1979
BS7747,NA,NA,1979
BS7749,NA,NA,1979
BS7750,NA,NA,1979
BS7751,NA,NA,1979
BS7752,NA,NA,1979
BS7753,NA,NA,1979
BS7754,NA,NA,1979
BS7755,NA,NA,1979
BS7756,NA,NA,1979
BS7757,NA,NA,1979
BS7759,NA,NA,1979
BS7761,NA,NA,1979
BS7762,NA,NA,1979
BS7763,NA,NA,1979
BS7764,NA,NA,1979
BS7765,NA,NA,1979
BS7766,NA,NA,1979
BS7767,NA,NA,1979
BS7768,NA,NA,1979
BS7769,NA,NA,1979
BS7770,NA,NA,1979
BS7771,NA,NA,1979
BS7772,NA,NA,1979
BS7773,NA,NA,1979
BS7774,NA,NA,1979
BS7775,NA,NA,1979
BS7777,NA,NA,1979
BS7851,NA,NA,1979
BS7852,NA,NA,1979
BS7854,NA,NA,1979
BS7855,NA,NA,1979
BS7856,NA,NA,1979
BS7857,NA,NA,1979
BS7858,NA,NA,1979
BS7859,NA,NA,1979
BS7860,NA,NA,1979
BS7861,NA,NA,1979
BS7862,NA,NA,1979
BS7863,NA,NA,1979
BS7865,NA,NA,1979
BS7866,NA,NA,1979
BS7867,NA,NA,1979
BS7868,NA,NA,1979
BS21146,NA,NA,1980
BS21162,NA,NA,1980
BS22514,NA,NA,1980
BS23217,NA,NA,1980
BS23220,NA,NA,1980
BS23231,NA,NA,1980
BS23235,NA,NA,1980
BS23557,NA,NA,1980
BS25214,NA,NA,1980
BS25238,NA,NA,1980
BS25242,NA,NA,1980
BS25246,NA,NA,1980
BS25280,NA,NA,1980
BS25295,NA,NA,1980
BS25305,NA,NA,1980
BS25411,NA,NA,1980
BS25418,NA,NA,1980
BS25871,NA,NA,1980
BS27650,NA,NA,1980
BS27829,NA,NA,1980
BS28406,NA,NA,1980
BS28643,NA,NA,1980
BS28660,NA,NA,1980
BS7910,NA,NA,1980
BS7911,NA,NA,1980
BS7913,NA,NA,1980
BS7914,NA,NA,1980
BS7916,NA,NA,1980
BS7918,NA,NA,1980
BS7920,NA,NA,1980
BS8003,NA,NA,1980
BS8011,NA,NA,1980
BS8014,NA,NA,1980
BS8015,NA,NA,1980
BS8017,NA,NA,1980
BS8018,NA,NA,1980
BS8019,NA,NA,1980
BS8020,NA,NA,1980
BS8021,NA,NA,1980
BS8022,NA,NA,1980
BS8024,NA,NA,1980
BS8025,NA,NA,1980
BS8026,NA,NA,1980
BS8027,NA,NA,1980
BS8028,NA,NA,1980
BS8029,NA,NA,1980
BS8030,NA,NA,1980
BS8031,NA,NA,1980
BS8032,NA,NA,1980
BS8034,NA,NA,1980
BS8035,NA,NA,1980
BS8037,NA,NA,1980
BS8039,NA,NA,1980
BS8040,NA,NA,1980
BS8041,NA,NA,1980
BS8044,NA,NA,1980
BS8050,NA,NA,1980
BS8182,NA,NA,1980
BS8190,NA,NA,1980
BS8191,NA,NA,1980
BS8192,NA,NA,1980
BS8193,NA,NA,1980
BS8194,NA,NA,1980
BS8195,NA,NA,1980
BS8202,NA,NA,1980
BS8203,NA,NA,1980
BS8204,NA,NA,1980
BS8205,NA,NA,1980
BS8206,NA,NA,1980
BS8207,NA,NA,1980
BS8208,NA,NA,1980
BS8209,NA,NA,1980
BS8211,NA,NA,1980
BS8212,NA,NA,1980
BS8214,NA,NA,1980
BS8217,NA,NA,1980
BS8220,NA,NA,1980
BS8226,NA,NA,1980
BS8228,NA,NA,1980
BS8229,NA,NA,1980
BS8230,NA,NA,1980
BS8233,NA,NA,1980
BS8234,NA,NA,1980
BS8235,NA,NA,1980
BS8238,NA,NA,1980
BS8302,NA,NA,1980
BS8303,NA,NA,1980
BS8304,NA,NA,1980
BS8305,NA,NA,1980
BS8306,NA,NA,1980
BS8307,NA,NA,1980
BS8308,NA,NA,1980
BS8309,NA,NA,1980
BS8310,NA,NA,1980
BS8313,NA,NA,1980
BS8314,NA,NA,1980
BS8316,NA,NA,1980
BS8318,NA,NA,1980
BS8321,NA,NA,1980
BS8322,NA,NA,1980
BS8323,NA,NA,1980
BS8324,NA,NA,1980
BS8325,NA,NA,1980
BS8326,NA,NA,1980
BS8327,NA,NA,1980
BS8328,NA,NA,1980
BS8330,NA,NA,1980
BS8331,NA,NA,1980
BS8332,NA,NA,1980
BS8335,NA,NA,1980
BS8336,NA,NA,1980
BS8338,NA,NA,1980
BS8339,NA,NA,1980
BS8340,NA,NA,1980
BS8341,NA,NA,1980
BS8342,NA,NA,1980
BS8343,NA,NA,1980
BS8344,NA,NA,1980
BS8345,NA,NA,1980
BS8346,NA,NA,1980
BS8347,NA,NA,1980
BS8348,NA,NA,1980
BS8350,NA,NA,1980
BS8351,NA,NA,1980
BS19063,NA,NA,1981
BS21141,NA,NA,1981
BS21148,NA,NA,1981
BS21342,NA,NA,1981
BS21346,NA,NA,1981
BS21412,NA,NA,1981
BS21418,NA,NA,1981
BS21623,NA,NA,1981
BS21777,NA,NA,1981
BS22509,NA,NA,1981
BS22513,NA,NA,1981
BS22551,NA,NA,1981
BS22889,NA,NA,1981
BS23199,NA,NA,1981
BS23206,NA,NA,1981
BS23553,NA,NA,1981
BS23563,NA,NA,1981
BS23607,NA,NA,1981
BS23641,NA,NA,1981
BS23646,NA,NA,1981
BS23669,NA,NA,1981
BS25204,NA,NA,1981
BS25217,NA,NA,1981
BS25220,NA,NA,1981
BS25243,NA,NA,1981
BS25284,NA,NA,1981
BS25285,NA,NA,1981
BS25301,NA,NA,1981
BS25313,NA,NA,1981
BS25321,NA,NA,1981
BS25330,NA,NA,1981
BS25351,NA,NA,1981
BS25382,NA,NA,1981
BS25390,NA,NA,1981
BS25410,NA,NA,1981
BS25416,NA,NA,1981
BS25419,NA,NA,1981
BS25751,NA,NA,1981
BS25870,NA,NA,1981
BS27644,NA,NA,1981
BS27915,NA,NA,1981
BS27923,NA,NA,1981
BS28045,NA,NA,1981
BS28410,NA,NA,1981
BS8374,NA,NA,1981
BS8375,NA,NA,1981
BS8382,NA,NA,1981
BS8383,NA,NA,1981
BS8384,NA,NA,1981
BS8385,NA,NA,1981
BS8387,NA,NA,1981
BS8388,NA,NA,1981
BS8389,NA,NA,1981
BS8390,NA,NA,1981
BS8391,NA,NA,1981
BS8392,NA,NA,1981
BS8393,NA,NA,1981
BS8394,NA,NA,1981
BS8395,NA,NA,1981
BS8396,NA,NA,1981
BS8397,NA,NA,1981
BS8399,NA,NA,1981
BS8401,NA,NA,1981
BS8403,NA,NA,1981
BS8405,NA,NA,1981
BS8406,NA,NA,1981
BS8407,NA,NA,1981
BS8409,NA,NA,1981
BS8410,NA,NA,1981
BS8411,NA,NA,1981
BS8412,NA,NA,1981
BS8414,NA,NA,1981
BS8415,NA,NA,1981
BS8416,NA,NA,1981
BS8417,NA,NA,1981
BS8418,NA,NA,1981
BS8419,NA,NA,1981
BS8420,NA,NA,1981
BS8422,NA,NA,1981
BS8423,NA,NA,1981
BS8424,NA,NA,1981
BS8426,NA,NA,1981
BS8427,NA,NA,1981
BS8428,NA,NA,1981
BS8430,NA,NA,1981
BS8431,NA,NA,1981
BS8432,NA,NA,1981
BS8434,NA,NA,1981
BS8435,NA,NA,1981
BS8436,NA,NA,1981
BS8437,NA,NA,1981
BS8438,NA,NA,1981
BS8439,NA,NA,1981
BS8440,NA,NA,1981
BS8441,NA,NA,1981
BS8444,NA,NA,1981
BS8445,NA,NA,1981
BS8446,NA,NA,1981
BS8447,NA,NA,1981
BS8450,NA,NA,1981
BS8452,NA,NA,1981
BS8453,NA,NA,1981
BS8454,NA,NA,1981
BS8455,NA,NA,1981
BS8456,NA,NA,1981
BS8458,NA,NA,1981
BS8459,NA,NA,1981
BS8460,NA,NA,1981
BS8461,NA,NA,1981
BS8462,NA,NA,1981
BS8464,NA,NA,1981
BS8465,NA,NA,1981
BS8468,NA,NA,1981
BS8470,NA,NA,1981
BS8472,NA,NA,1981
BS8473,NA,NA,1981
BS8478,NA,NA,1981
BS8479,NA,NA,1981
BS8481,NA,NA,1981
BS8483,NA,NA,1981
BS8484,NA,NA,1981
BS8485,NA,NA,1981
BS8486,NA,NA,1981
BS8488,NA,NA,1981
BS8489,NA,NA,1981
BS8491,NA,NA,1981
BS8492,NA,NA,1981
BS8493,NA,NA,1981
BS8494,NA,NA,1981
BS8495,NA,NA,1981
BS8497,NA,NA,1981
BS8498,NA,NA,1981
BS8500,NA,NA,1981
BS8521,NA,NA,1981
BS8522,NA,NA,1981
BS8523,NA,NA,1981
BS8524,NA,NA,1981
BS8526,NA,NA,1981
BS8527,NA,NA,1981
BS8528,NA,NA,1981
BS8529,NA,NA,1981
BS8530,NA,NA,1981
BS8532,NA,NA,1981
BS8533,NA,NA,1981
BS8534,NA,NA,1981
BS8535,NA,NA,1981
BS8537,NA,NA,1981
BS8538,NA,NA,1981
BS8539,NA,NA,1981
BS8540,NA,NA,1981
BS8543,NA,NA,1981
BS8544,NA,NA,1981
BS8547,NA,NA,1981
BS8548,NA,NA,1981
BS8549,NA,NA,1981
BS8550,NA,NA,1981
BS8551,NA,NA,1981
BS8553,NA,NA,1981
BS8554,NA,NA,1981
BS8555,NA,NA,1981
BS8556,NA,NA,1981
BS8557,NA,NA,1981
BS8558,NA,NA,1981
BS8559,NA,NA,1981
BS8560,NA,NA,1981
BS8561,NA,NA,1981
BS8562,NA,NA,1981
BS8563,NA,NA,1981
BS8565,NA,NA,1981
BS8568,NA,NA,1981
BS8569,NA,NA,1981
BS8570,NA,NA,1981
BS8571,NA,NA,1981
BS8573,NA,NA,1981
BS8575,NA,NA,1981
BS8576,NA,NA,1981
BS8578,NA,NA,1981
BS8579,NA,NA,1981
BS8580,NA,NA,1981
BS8583,NA,NA,1981
BS8585,NA,NA,1981
BS8586,NA,NA,1981
BS8588,NA,NA,1981
BS8589,NA,NA,1981
BS8590,NA,NA,1981
BS8591,NA,NA,1981
BS8592,NA,NA,1981
BS8593,NA,NA,1981
BS8594,NA,NA,1981
BS21415,NA,NA,1982
BS21542,NA,NA,1982
BS22532,NA,NA,1982
BS22538,NA,NA,1982
BS22897,NA,NA,1982
BS22962,NA,NA,1982
BS23200,NA,NA,1982
BS23210,NA,NA,1982
BS23214,NA,NA,1982
BS23225,NA,NA,1982
BS23249,NA,NA,1982
BS23250,NA,NA,1982
BS23606,NA,NA,1982
BS23611,NA,NA,1982
BS23661,NA,NA,1982
BS25202,NA,NA,1982
BS25203,NA,NA,1982
BS25207,NA,NA,1982
BS25236,NA,NA,1982
BS25318,NA,NA,1982
BS25329,NA,NA,1982
BS25332,NA,NA,1982
BS25357,NA,NA,1982
BS25417,NA,NA,1982
BS25462,NA,NA,1982
BS25464,NA,NA,1982
BS25619,NA,NA,1982
BS25741,NA,NA,1982
BS25843,NA,NA,1982
BS25861,NA,NA,1982
BS27615,NA,NA,1982
BS27704,NA,NA,1982
BS27708,NA,NA,1982
BS27710,NA,NA,1982
BS27715,NA,NA,1982
BS28257,NA,NA,1982
BS28612,NA,NA,1982
BS30341,NA,NA,1982
BS8685,NA,NA,1982
BS8696,NA,NA,1982
BS8697,NA,NA,1982
BS8701,NA,NA,1982
BS8702,NA,NA,1982
BS8703,NA,NA,1982
BS8705,NA,NA,1982
BS8706,NA,NA,1982
BS8708,NA,NA,1982
BS8709,NA,NA,1982
BS8710,NA,NA,1982
BS8712,NA,NA,1982
BS8713,NA,NA,1982
BS8714,NA,NA,1982
BS8715,NA,NA,1982
BS8716,NA,NA,1982
BS8717,NA,NA,1982
BS8718,NA,NA,1982
BS8719,NA,NA,1982
BS8720,NA,NA,1982
BS8721,NA,NA,1982
BS8723,NA,NA,1982
BS8725,NA,NA,1982
BS8726,NA,NA,1982
BS8728,NA,NA,1982
BS8729,NA,NA,1982
BS8732,NA,NA,1982
BS8733,NA,NA,1982
BS8734,NA,NA,1982
BS8735,NA,NA,1982
BS8736,NA,NA,1982
BS8738,NA,NA,1982
BS8739,NA,NA,1982
BS8740,NA,NA,1982
BS8742,NA,NA,1982
BS8743,NA,NA,1982
BS8744,NA,NA,1982
BS8745,NA,NA,1982
BS8746,NA,NA,1982
BS8747,NA,NA,1982
BS8748,NA,NA,1982
BS8749,NA,NA,1982
BS8750,NA,NA,1982
BS8751,NA,NA,1982
BS8752,NA,NA,1982
BS8753,NA,NA,1982
BS8754,NA,NA,1982
BS8755,NA,NA,1982
BS8757,NA,NA,1982
BS8758,NA,NA,1982
BS8759,NA,NA,1982
BS8760,NA,NA,1982
BS8762,NA,NA,1982
BS8763,NA,NA,1982
BS8764,NA,NA,1982
BS8765,NA,NA,1982
BS8766,NA,NA,1982
BS8767,NA,NA,1982
BS8768,NA,NA,1982
BS8769,NA,NA,1982
BS8771,NA,NA,1982
BS8772,NA,NA,1982
BS8773,NA,NA,1982
BS8774,NA,NA,1982
BS8775,NA,NA,1982
BS8776,NA,NA,1982
BS8777,NA,NA,1982
BS8778,NA,NA,1982
BS8779,NA,NA,1982
BS8781,NA,NA,1982
BS8782,NA,NA,1982
BS8783,NA,NA,1982
BS8784,NA,NA,1982
BS8785,NA,NA,1982
BS8786,NA,NA,1982
BS8787,NA,NA,1982
BS8788,NA,NA,1982
BS8789,NA,NA,1982
BS8790,NA,NA,1982
BS8791,NA,NA,1982
BS8792,NA,NA,1982
BS8793,NA,NA,1982
BS8794,NA,NA,1982
BS8795,NA,NA,1982
BS8797,NA,NA,1982
BS8798,NA,NA,1982
BS8799,NA,NA,1982
BS8801,NA,NA,1982
BS8802,NA,NA,1982
BS8803,NA,NA,1982
BS8804,NA,NA,1982
BS8805,NA,NA,1982
BS8806,NA,NA,1982
BS8807,NA,NA,1982
BS8808,NA,NA,1982
BS8809,NA,NA,1982
BS8810,NA,NA,1982
BS8811,NA,NA,1982
BS8813,NA,NA,1982
BS8814,NA,NA,1982
BS8816,NA,NA,1982
BS8817,NA,NA,1982
BS8819,NA,NA,1982
BS8820,NA,NA,1982
BS8821,NA,NA,1982
BS8822,NA,NA,1982
BS8824,NA,NA,1982
BS8825,NA,NA,1982
BS8826,NA,NA,1982
BS8827,NA,NA,1982
BS8828,NA,NA,1982
BS8829,NA,NA,1982
BS8830,NA,NA,1982
BS8832,NA,NA,1982
BS8833,NA,NA,1982
BS8835,NA,NA,1982
BS8836,NA,NA,1982
BS8837,NA,NA,1982
BS8839,NA,NA,1982
BS8841,NA,NA,1982
BS8842,NA,NA,1982
BS8844,NA,NA,1982
BS8845,NA,NA,1982
BS8846,NA,NA,1982
BS8847,NA,NA,1982
BS8850,NA,NA,1982
BS8851,NA,NA,1982
BS8852,NA,NA,1982
BS8853,NA,NA,1982
BS8854,NA,NA,1982
BS8855,NA,NA,1982
BS8856,NA,NA,1982
BS8857,NA,NA,1982
BS8858,NA,NA,1982
BS8861,NA,NA,1982
BS8862,NA,NA,1982
BS8864,NA,NA,1982
BS8865,NA,NA,1982
BS8866,NA,NA,1982
BS8867,NA,NA,1982
BS8868,NA,NA,1982
BS8869,NA,NA,1982
BS8870,NA,NA,1982
BS8871,NA,NA,1982
BS8872,NA,NA,1982
BS8873,NA,NA,1982
BS8874,NA,NA,1982
BS8875,NA,NA,1982
BS8876,NA,NA,1982
BS8878,NA,NA,1982
BS8879,NA,NA,1982
BS8880,NA,NA,1982
BS8881,NA,NA,1982
BS8882,NA,NA,1982
BS8884,NA,NA,1982
BS8885,NA,NA,1982
BS8886,NA,NA,1982
BS8887,NA,NA,1982
BS8888,NA,NA,1982
BS8889,NA,NA,1982
BS8891,NA,NA,1982
BS8893,NA,NA,1982
BS8894,NA,NA,1982
BS8895,NA,NA,1982
BS8896,NA,NA,1982
BS8899,NA,NA,1982
BS8900,NA,NA,1982
BS8901,NA,NA,1982
BS8902,NA,NA,1982
BS8903,NA,NA,1982
BS10309,NA,NA,1983
BS10322,NA,NA,1983
BS10324,NA,NA,1983
BS10326,NA,NA,1983
BS10328,NA,NA,1983
BS10336,NA,NA,1983
BS10342,NA,NA,1983
BS10343,NA,NA,1983
BS10355,NA,NA,1983
BS10358,NA,NA,1983
BS10360,NA,NA,1983
BS10367,NA,NA,1983
BS10371,NA,NA,1983
BS10380,NA,NA,1983
BS10386,NA,NA,1983
BS10396,NA,NA,1983
BS10400,NA,NA,1983
BS10403,NA,NA,1983
BS10404,NA,NA,1983
BS10406,NA,NA,1983
BS10414,NA,NA,1983
BS10433,NA,NA,1983
BS10435,NA,NA,1983
BS22522,NA,NA,1983
BS23223,NA,NA,1983
BS23614,NA,NA,1983
BS25231,NA,NA,1983
BS25302,NA,NA,1983
BS25344,NA,NA,1983
BS25391,NA,NA,1983
BS25427,NA,NA,1983
BS27599,NA,NA,1983
BS27926,NA,NA,1983
BS28046,NA,NA,1983
BS28407,NA,NA,1983
BS31248,NA,NA,1983
BS8927,NA,NA,1983
BS9044,NA,NA,1983
BS9045,NA,NA,1983
BS9047,NA,NA,1983
BS9048,NA,NA,1983
BS9049,NA,NA,1983
BS9065,NA,NA,1983
BS9089,NA,NA,1983
BS9091,NA,NA,1983
BS9092,NA,NA,1983
BS10001,NA,NA,1984
BS10003,NA,NA,1984
BS10005,NA,NA,1984
BS10008,NA,NA,1984
BS10009,NA,NA,1984
BS10010,NA,NA,1984
BS10011,NA,NA,1984
BS10012,NA,NA,1984
BS10013,NA,NA,1984
BS10014,NA,NA,1984
BS10015,NA,NA,1984
BS10016,NA,NA,1984
BS10017,NA,NA,1984
BS10018,NA,NA,1984
BS10019,NA,NA,1984
BS19771,NA,NA,1984
BS21142,NA,NA,1984
BS21441,NA,NA,1984
BS21786,NA,NA,1984
BS22952,NA,NA,1984
BS23227,NA,NA,1984
BS23628,NA,NA,1984
BS25197,NA,NA,1984
BS25199,NA,NA,1984
BS25296,NA,NA,1984
BS25299,NA,NA,1984
BS25336,NA,NA,1984
BS25394,NA,NA,1984
BS25815,NA,NA,1984
BS25858,NA,NA,1984
BS25882,NA,NA,1984
BS27598,NA,NA,1984
BS27703,NA,NA,1984
BS27810,NA,NA,1984
BS27912,NA,NA,1984
BS28401,NA,NA,1984
BS9152,NA,NA,1984
BS9153,NA,NA,1984
BS9154,NA,NA,1984
BS9155,NA,NA,1984
BS9156,NA,NA,1984
BS9157,NA,NA,1984
BS9158,NA,NA,1984
BS9159,NA,NA,1984
BS9160,NA,NA,1984
BS9161,NA,NA,1984
BS9162,NA,NA,1984
BS9163,NA,NA,1984
BS9164,NA,NA,1984
BS9165,NA,NA,1984
BS9166,NA,NA,1984
BS9167,NA,NA,1984
BS9168,NA,NA,1984
BS9169,NA,NA,1984
BS9170,NA,NA,1984
BS9171,NA,NA,1984
BS9172,NA,NA,1984
BS9173,NA,NA,1984
BS9174,NA,NA,1984
BS9175,NA,NA,1984
BS9176,NA,NA,1984
BS9178,NA,NA,1984
BS9179,NA,NA,1984
BS9180,NA,NA,1984
BS9181,NA,NA,1984
BS9183,NA,NA,1984
BS9184,NA,NA,1984
BS9185,NA,NA,1984
BS9186,NA,NA,1984
BS9187,NA,NA,1984
BS9188,NA,NA,1984
BS9189,NA,NA,1984
BS9190,NA,NA,1984
BS9191,NA,NA,1984
BS9192,NA,NA,1984
BS9193,NA,NA,1984
BS9194,NA,NA,1984
BS9195,NA,NA,1984
BS9196,NA,NA,1984
BS9197,NA,NA,1984
BS9198,NA,NA,1984
BS9199,NA,NA,1984
BS9201,NA,NA,1984
BS9202,NA,NA,1984
BS9203,NA,NA,1984
BS9206,NA,NA,1984
BS9208,NA,NA,1984
BS9209,NA,NA,1984
BS9210,NA,NA,1984
BS9211,NA,NA,1984
BS9212,NA,NA,1984
BS9213,NA,NA,1984
BS9214,NA,NA,1984
BS9215,NA,NA,1984
BS9216,NA,NA,1984
BS9218,NA,NA,1984
BS9219,NA,NA,1984
BS9221,NA,NA,1984
BS9222,NA,NA,1984
BS9223,NA,NA,1984
BS9224,NA,NA,1984
BS9225,NA,NA,1984
BS9226,NA,NA,1984
BS9228,NA,NA,1984
BS9229,NA,NA,1984
BS9230,NA,NA,1984
BS9232,NA,NA,1984
BS9233,NA,NA,1984
BS9234,NA,NA,1984
BS9235,NA,NA,1984
BS9237,NA,NA,1984
BS9238,NA,NA,1984
BS9239,NA,NA,1984
BS9240,NA,NA,1984
BS9241,NA,NA,1984
BS9242,NA,NA,1984
BS9243,NA,NA,1984
BS9244,NA,NA,1984
BS9245,NA,NA,1984
BS9246,NA,NA,1984
BS9247,NA,NA,1984
BS9248,NA,NA,1984
BS9249,NA,NA,1984
BS9250,NA,NA,1984
BS9952,NA,NA,1984
BS9954,NA,NA,1984
BS9955,NA,NA,1984
BS9956,NA,NA,1984
BS9957,NA,NA,1984
BS9958,NA,NA,1984
BS9959,NA,NA,1984
BS9961,NA,NA,1984
