id,dam,sire,Year
4003911,5143906,5146061,2009
4003912,5127409,5202921,2009
4003913,5147033,5155513,2009
4003914,5097399,5148234,2009
4003915,4003803,5216980,2009
4003916,4003834,5155519,2009
4003917,5146895,5148129,2009
4003918,5117551,5122006,2009
4003919,4000791,5146671,2009
4003920,4002401,5147413,2009
4003921,5184564,5187508,2009
4003922,5147169,5147222,2009
4003923,4000766,4002312,2009
4003924,4003804,5156206,2009
4003925,5097764,5098519,2009
4003926,4009275,5117909,2009
4003927,5110145,5142739,2009
4003928,5184319,5202561,2009
4003929,5202552,5202874,2009
4003930,5187321,5202567,2009
4003931,5127847,5183528,2009
4003932,5202523,5202544,2009
4003933,5164433,5184252,2009
4003934,5098235,5132264,2009
4003935,5202514,5216741,2009
4003936,4001513,5156303,2009
4003937,5183244,5217001,2009
4003938,5146342,5147379,2009
4003939,5145171,5145175,2009
4003940,4003043,5144275,2009
4003941,5121037,5142501,2009
4003942,5132952,5144296,2009
4003943,5145151,5145195,2009
4003944,5097377,5148017,2009
4003945,5223079,5223088,2009
4003946,4000739,5156250,2009
4003947,5093194,5144189,2009
4003948,5148192,5184273,2009
4003949,4002324,5222718,2009
4003951,5142506,5156335,2009
4003952,5098580,5098749,2009
4003953,5147743,5187026,2009
4003954,5122035,5144904,2009
4003955,5098695,5216396,2009
4003956,4001594,5183652,2009
4003957,5117273,5155744,2009
4003958,5132148,5147769,2009
4003959,5143752,5183101,2009
4003960,4001602,5183653,2009
4003961,5217916,5217925,2009
4003962,5145958,5155932,2009
4003963,5117140,5132139,2009
4003964,5132141,5132439,2009
4003965,4001581,5121256,2009
4003967,5079102,5097750,2009
4003968,5145955,5222754,2009
4003969,5110300,5132129,2009
4003970,5121322,5144505,2009
4003971,4009247,5132447,2009
4003972,4003789,5121318,2009
4003973,5144507,5146439,2009
4003974,4007623,5121331,2009
4003975,5132421,5143710,2009
4003976,5132442,5145907,2009
4003977,5109915,5117014,2009
4003978,5098966,5148037,2009
4003979,5187803,5216033,2009
4003980,5184644,5216036,2009
4003981,4000544,4003822,2009
4003982,5184712,5184755,2009
4003983,5097755,5145938,2009
4003984,4002428,5132427,2009
4003985,5121338,5143715,2009
4003986,5187812,5187816,2009
4003987,5187807,5202154,2009
4003988,4002330,5217042,2009
4003989,5077580,5108862,2009
4003990,5117266,5132091,2009
4003991,5098953,5121269,2009
4003992,5184748,5217023,2009
4003993,5079095,5144525,2009
4003994,5132492,5143454,2009
4003995,5184735,5187755,2009
4003996,5147788,5147844,2009
4003997,5143421,5143426,2009
4003998,5143744,5146454,2009
4003999,4000541,4000593,2009
4004000,4003801,5146456,2009
4004001,5156147,5183691,2009
4004002,5187925,5222672,2009
4004003,4000779,5147782,2009
4004004,4001553,4001582,2009
4004005,5077528,5147045,2009
4004006,5145928,5147019,2009
4004007,5098995,5109235,2009
4004008,4000780,5132136,2009
4004009,5146130,5146154,2009
4004010,5097718,5216926,2009
4004012,4003831,5202152,2009
4004013,5202160,5202270,2009
4004014,5132233,5144182,2009
4004015,5121310,5127668,2009
4004016,5143446,5146466,2009
4004017,5222667,5222670,2009
4004018,5132079,5183135,2009
4004019,5143774,5188000,2009
4004020,4002386,5146475,2009
4004021,5147774,5187759,2009
4004022,5202268,5216095,2009
4004023,4002334,5147775,2009
4004024,4003832,5202258,2009
4004025,5187777,5187797,2009
4004026,5117011,5147158,2009
4004027,5146478,5222749,2009
4004028,5156180,5222666,2009
4004029,5145886,5145903,2009
4004030,5155705,5222664,2009
4004031,4000591,5187943,2009
4004032,4001583,5097726,2009
4004033,5148364,5183118,2009
4004034,5097216,5146997,2009
4004035,5187517,5216003,2009
4004036,5132469,5132482,2009
4004037,4003799,5187745,2009
4004038,5127065,5127131,2009
4004039,5098709,5098744,2009
4004040,4000769,5145186,2009
4004041,5092660,5109934,2009
4004042,5072165,5132323,2009
4004043,5117685,5145142,2009
4004044,4009314,5183151,2009
4004045,5097372,5155988,2009
4004046,4002413,5109925,2009
4004047,5147367,5183174,2009
4004048,5183183,5202607,2009
4004049,5187327,5202471,2009
4004050,5184298,5187337,2009
4004051,5155969,5183209,2009
4004052,4009252,5183176,2009
4004053,5117622,5222583,2009
4004054,5187339,5202591,2009
4004055,5132943,5184577,2009
4004056,5148220,5156225,2009
4004057,5183155,5187377,2009
4004059,4003845,5164390,2009
4004060,5223074,5223092,2009
4004061,5146558,5202590,2009
4004062,4001509,5222582,2009
4004063,5127028,5127091,2009
4004064,5117629,5148246,2009
4004065,5127751,5202423,2009
4004066,5117616,5147930,2009
4004067,5148453,5184996,2009
4004068,5098245,5098626,2009
4004069,5127756,5183094,2009
4004070,4002318,5142910,2009
4004071,4000742,5183154,2009
4004072,5202595,5216793,2009
4004073,5183157,5216794,2009
4004074,5164240,5164366,2009
4004075,4013054,5183224,2009
4004076,5164363,5202903,2009
4004077,5144143,5183092,2009
4004078,5078246,5079475,2009
4004079,5144263,5144409,2009
4004080,5109902,5116415,2009
4004081,5144070,5144271,2009
4004082,5116777,5132915,2009
4004083,5098232,5223093,2009
4004084,4001570,5098158,2009
4004085,5109753,5127103,2009
4004086,4009277,5145638,2009
4004087,5098092,5127349,2009
4004088,5132928,5145558,2009
4004089,4000767,5109903,2009
4004090,5132324,5222744,2009
4004092,4003841,5127118,2009
4004093,4000770,5143952,2009
4004094,5156489,5184582,2009
4004095,5222609,5222722,2009
4004097,5098155,5122452,2009
4004098,5156237,5184573,2009
4004099,5147245,5148162,2009
4004100,5109101,5109933,2009
4004101,5109987,5216997,2009
4004102,5109982,5121029,2009
4004103,5097503,5098095,2009
4004104,4000527,5187352,2009
4004105,5142914,5217737,2009
4004106,5132914,5144721,2009
4004107,5092678,5142525,2009
4004108,4003839,5145694,2009
4004109,5144723,5145665,2009
4004110,5097524,5146703,2009
4004111,5109114,5109829,2009
4004112,5183247,5202656,2009
4004113,5148243,5156238,2009
4004114,5183280,5183569,2009
4004115,5132345,5222635,2009
4004116,5142978,5146656,2009
4004117,4001576,5148111,2009
4004118,5145659,5216899,2009
4004119,5092852,5097464,2009
4004120,5184631,5187547,2009
4004121,5147144,5148305,2009
4004122,5142980,5148309,2009
4004123,4003805,5216448,2009
4004124,5155597,5184328,2009
4004125,4003806,5216604,2009
4004126,5147154,5222709,2009
4004127,5144435,5222646,2009
4004128,4009276,5202911,2009
4004129,5079355,5144441,2009
4004130,5098127,5116846,2009
4004131,4003838,5216285,2009
4004132,5097088,5164217,2009
4004133,5156482,5202673,2009
4004134,5202734,5216691,2009
4004135,5183607,5222648,2009
4004136,5108539,5146126,2009
4004137,4000587,5116837,2009
4004138,4000512,5183404,2009
4004139,5110075,5148042,2009
4004141,4003042,5080158,2009
4004142,5108644,5202980,2009
4004143,5145083,5145759,2009
4004144,5187298,5202895,2009
4004145,5146177,5146213,2009
4004146,4006751,5222642,2009
4004147,5132867,5132876,2009
4004148,5187585,5202302,2009
4004149,4002430,5127780,2009
4004150,5108636,5184428,2009
4004151,5097588,5108642,2009
4004152,4003153,5202900,2009
4004153,4003807,5202880,2009
4004154,5110180,5132857,2009
4004155,5148340,5184557,2009
4004156,5093033,5116133,2009
4004157,5164127,5217191,2009
4004158,4003152,5202740,2009
4004159,5187570,5187591,2009
4004160,5116188,5147023,2009
4004161,5146887,5147125,2009
4004162,5078067,5147090,2009
4004163,5164159,5202894,2009
4004165,5080159,5146208,2009
4004166,5109259,5145610,2009
4004167,5132509,5143676,2009
4004168,5144462,5145860,2009
4004169,5109444,5144463,2009
4004170,5110339,5146103,2009
4004171,5080035,5127237,2009
4004172,5108702,5127163,2009
4004173,5098597,5109750,2009
4004174,5142556,5142596,2009
4004175,5142585,5216938,2009
4004176,4000735,5072080,2009
4004177,5142942,5216940,2009
4004178,4002414,5155760,2009
4004179,4013666,5216385,2009
4004180,5072118,5092607,2009
4004181,4003827,5222652,2009
4004182,5122423,5143620,2009
4004183,4003826,5202373,2009
4004184,5202370,5216493,2009
4004185,5216451,5216542,2009
4004186,4002192,5187047,2009
4004188,4003825,5147036,2009
4004189,5222562,5222730,2009
4004190,4003823,5127137,2009
4004191,5144064,5145233,2009
4004192,5109766,5187969,2009
4004193,5147498,5155775,2009
4004194,4000765,5147491,2009
4004195,5077917,5121065,2009
4004196,5098594,5145073,2009
4004198,5079388,5097229,2009
4004199,5147719,5187089,2009
4004200,5117599,5222569,2009
4004201,5079415,5143083,2009
4004202,5097219,5109779,2009
4004203,5142563,5145001,2009
4004204,5108693,5116375,2009
4004205,5187145,5202478,2009
4004206,5121228,5127204,2009
4004207,5097116,5116409,2009
4004208,5156409,5184141,2009
4004209,4002199,4002339,2009
4004210,5202382,5217318,2009
4004211,4002197,5108666,2009
4004212,4003820,5202384,2009
4004213,5142597,5202974,2009
4004214,5187090,5187170,2009
4004215,5142562,5143888,2009
4004216,5202456,5217321,2009
4004217,5216376,5216528,2009
4004218,4009822,5142648,2009
4004219,5164325,5187169,2009
4004220,5146259,5146273,2009
4004221,5116338,5132165,2009
4004222,5097108,5097214,2009
4004223,5077825,5078343,2009
4004224,5147521,5223063,2009
4004225,5097102,5116432,2009
4004226,5079429,5222721,2009
4004227,5127710,5183458,2009
4004228,5146265,5147364,2009
4004229,5144998,5187477,2009
4004230,4002403,5155976,2009
4004231,5184174,5187379,2009
4004232,5108675,5116353,2009
4004233,4001562,5187388,2009
4004234,5156460,5187104,2009
4004235,5145003,5202916,2009
4004236,4003828,5184102,2009
4004237,4003104,5184093,2009
4004238,5183464,5187141,2009
4004239,5184312,5187389,2009
4004240,5184287,5187105,2009
4004241,4008607,5144948,2009
4004242,5122454,5127585,2009
4004243,5127045,5127210,2009
4004244,5117511,5143890,2009
4004245,5117628,5127140,2009
4004247,4009273,5116459,2009
4004248,5183487,5184182,2009
4004249,4003028,5142613,2009
4004250,5127214,5156241,2009
4004251,5144953,5146279,2009
4004252,5142567,5156443,2009
4004253,5183482,5183515,2009
4004254,4000562,5147731,2009
4004255,5183871,5223065,2009
4004256,5144949,5147725,2009
4004257,4001545,5183474,2009
4004258,5127527,5147362,2009
4004259,5222566,5222657,2009
4004260,5108648,5127073,2009
4004261,5097213,5127232,2009
4004262,4013668,5144218,2009
4004263,5147358,5216489,2009
4004264,4003792,5216530,2009
4004265,5222555,5222683,2009
4004266,5092106,5109043,2009
4004267,4002344,5122409,2009
4004268,5222556,5222684,2009
4004269,5109670,5144771,2009
4004270,5116480,5147004,2009
4004271,5116345,5116408,2009
4004272,5187159,5187329,2009
4004273,5108655,5127268,2009
4004274,4003166,4003793,2009
4004275,5222558,5222685,2009
4004276,5109491,5184994,2009
4004277,5187165,5202396,2009
4004278,5222559,5222647,2009
4004279,4000536,5143371,2009
4004280,5183022,5183676,2009
4004281,5093266,5108857,2009
4004282,5098929,5110295,2009
4004283,4000534,4000569,2009
4004284,5184776,5187751,2009
4004285,4003785,5217092,2009
4004286,5143363,5217005,2009
4004287,5147573,5147784,2009
4004288,5127950,5132071,2009
4004289,5132510,5143681,2009
4004290,5072496,5143071,2009
4004291,4001515,4003844,2009
4004292,5132514,5222591,2009
4004293,4003847,5217362,2009
4004294,5202034,5202319,2009
4004295,4003776,5072495,2009
4004296,5132094,5156121,2009
4004297,4002353,5187267,2009
4004298,4003788,5216269,2009
4004299,5143398,5146502,2009
4004300,4009270,5216963,2009
4004301,5121270,5142854,2009
4004302,5093292,5097488,2009
4004303,5132504,5156109,2009
4004304,5145790,5146841,2009
4004305,5145841,5148202,2009
4004306,5156051,5187234,2009
4004307,4011320,5116908,2009
4004308,5183787,5187251,2009
4004310,5144241,5146843,2009
4004311,5132356,5132359,2009
4004312,5122304,5148069,2009
4004313,5144351,5145368,2009
4004314,5116243,5121406,2009
4004315,4000556,5144362,2009
4004316,5116222,5117960,2009
4004318,5147860,5184011,2009
4004319,5072247,5117160,2009
4004320,5183820,5187831,2009
4004321,5144345,5183050,2009
4004322,5146515,5148367,2009
4004323,5122296,5132254,2009
4004324,5132217,5142856,2009
4004325,5108959,5183049,2009
4004326,5127829,5144341,2009
4004327,5184640,5184679,2009
4004328,5092553,5097083,2009
4004329,4002359,5202046,2009
4004330,5127554,5183709,2009
4004331,4001548,5097093,2009
4004332,4003779,5097085,2009
4004333,5079045,5142986,2009
4004334,5216131,5216178,2009
4004335,4003778,5117239,2009
4004336,5184827,5187819,2009
4004337,5122292,5142834,2009
4004338,5097004,5144310,2009
4004339,5155824,5202087,2009
4004340,5108979,5127638,2009
4004341,4002200,5202052,2009
4004342,5146823,5202049,2009
4004343,5142787,5144342,2009
4004344,5187853,5202074,2009
4004345,4007607,5097951,2009
4004346,4002099,5187226,2009
4004347,4003777,5144044,2009
4004348,5127644,5144346,2009
4004349,5155830,5187839,2009
4004350,5147739,5147891,2009
4004351,5156396,5183542,2009
4004352,5145653,5222636,2009
4004353,4000493,4000615,2009
4004354,5183797,5187428,2009
4004355,5143014,5183142,2009
4004356,5078061,5187917,2009
4004357,5110024,5110356,2009
4004358,5092866,5143016,2009
4004359,5187427,5187435,2009
4004360,5110171,5143635,2009
4004361,4000744,4002098,2009
4004362,5092868,5117847,2009
4004363,5132746,5217777,2009
4004364,5078204,5093154,2009
4004366,5122190,5127915,2009
4004367,4001523,4001598,2009
4004368,4000503,4002412,2009
4004369,4002379,5132774,2009
4004370,5080323,5108949,2009
4004371,5222634,5222739,2009
4004372,5146906,5147294,2009
4004373,4001521,4001585,2009
4004374,5110029,5116686,2009
4004375,5216688,5216747,2009
4004376,5108519,5109141,2009
4004377,4001586,5143256,2009
4004378,5184453,5184455,2009
4004379,5109335,5132723,2009
4004380,5122116,5132022,2009
4004381,5127924,5216308,2009
4004382,5148051,5184446,2009
4004383,4002431,5127970,2009
4004384,5147138,5164080,2009
4004385,5109383,5116967,2009
4004386,5142650,5184924,2009
4004387,5078231,5217006,2009
4004389,4003809,5187642,2009
4004390,4003850,5108579,2009
4004392,5184249,5187614,2009
4004393,5144851,5145497,2009
4004394,5183322,5183832,2009
4004395,5098457,5132768,2009
4004396,5202067,5202767,2009
4004397,5164121,5187640,2009
4004398,4013074,5187634,2009
4004399,5187630,5216673,2009
4004400,5148490,5202785,2009
4004401,5146730,5217749,2009
4004402,5109339,5147015,2009
4004403,5143961,5147064,2009
4004404,5098462,5143212,2009
4004405,5116959,5117895,2009
4004406,5132679,5146879,2009
4004407,4000795,5132818,2009
4004408,4000552,4003814,2009
4004409,5122185,5143861,2009
4004410,4003123,5079177,2009
4004411,4000772,5132731,2009
4004412,5078205,5080254,2009
4004413,5072657,5148025,2009
4004414,5092903,5098495,2009
4004415,5092897,5092919,2009
4004416,5187704,5202822,2009
4004417,5132013,5144444,2009
4004418,5217800,5222623,2009
4004420,5147337,5148496,2009
4004421,5092898,5117859,2009
4004422,5155607,5183264,2009
4004423,5132611,5145085,2009
4004424,5143029,5217750,2009
4004425,5122121,5184471,2009
4004426,5097491,5147326,2009
4004427,4003836,5187528,2009
4004428,5217495,5222244,2009
4004429,5145493,5146721,2009
4004430,4009285,5183287,2009
4004431,5143911,5148030,2009
4004432,5216986,5222615,2009
4004433,5187434,5187610,2009
4004434,5143812,5145434,2009
4004435,5109331,5183412,2009
4004436,5127967,5164017,2009
4004437,5145417,5155633,2009
4004438,5147195,5155674,2009
4004439,5127942,5143174,2009
4004440,5109321,5132649,2009
4004441,5092127,5109475,2009
4004442,5147189,5148479,2009
4004443,4002097,5147185,2009
4004444,4003811,5148121,2009
4004445,4003810,4003851,2009
4004446,5122032,5122095,2009
4004447,5109366,5116924,2009
4004448,5122076,5216936,2009
4004450,5202883,5216612,2009
4004451,5121452,5127446,2009
4004452,5156091,5183810,2009
4004453,5116099,5116862,2009
4004454,5127345,5183818,2009
4004455,4002338,5148359,2009
4004456,5144043,5147519,2009
4004457,5144354,5147509,2009
4004458,4000723,5132369,2009
4004459,4009268,5079285,2009
4004460,5097171,5184908,2009
4004461,5222576,5222674,2009
4004462,5097178,5143035,2009
4004463,5077866,5222549,2009
4004464,5146166,5155992,2009
4004465,5216678,5222380,2009
4004466,4003784,5217137,2009
4004467,5121436,5127575,2009
4004468,4003031,5202309,2009
4004469,4003853,5202314,2009
4004470,4000480,4000560,2009
4004471,4002354,5216208,2009
4004472,5121449,5217793,2009
4004473,4001539,5222577,2009
4004474,5098366,5127555,2009
4004475,5132209,5132364,2009
4004476,5116092,5117296,2009
4004477,5187212,5216218,2009
4004479,4002360,5184853,2009
4004480,5127633,5132866,2009
4004481,5098139,5142807,2009
4004482,5144660,5187974,2009
4004483,5092135,5142878,2009
4004485,4005103,5098272,2009
4004486,5109033,5147975,2009
4004487,5097810,5121057,2009
4004488,5117351,5117948,2009
4004489,5187822,5202683,2009
4004490,4001551,5202068,2009
4004491,4000595,5183011,2009
4004492,4002432,5109575,2009
4004493,5110469,5142786,2009
4004494,5122264,5142873,2009
4004495,5184861,5187882,2009
4004496,4000729,5145712,2009
4004497,4003849,5098239,2009
4004499,5122344,5183024,2009
4004500,5202066,5202434,2009
4004501,4001493,5217088,2009
4004502,5098718,5122234,2009
4004503,4000721,5117078,2009
4004504,5072392,5116053,2009
4004505,5146818,5164468,2009
4004506,5142882,5144316,2009
4004507,4003113,5183849,2009
4004508,5117955,5164476,2009
4004509,5148306,5202038,2009
4004510,5156103,5164487,2009
4004511,5092526,5109038,2009
4004512,5122381,5145796,2009
4004513,4002396,5216110,2009
4004514,5216105,5216262,2009
4004515,5146752,5164247,2009
4004516,5145750,5156003,2009
4004517,4011325,5144850,2009
4004518,4005108,5121015,2009
4004519,5144001,5144366,2009
4004520,5148387,5148397,2009
4004521,4003843,5116253,2009
4004522,5148398,5184202,2009
4004523,5117976,5147978,2009
4004524,4001543,5184909,2009
4004525,4009262,5184216,2009
4004526,4001542,5148403,2009
4004527,5148412,5183020,2009
4004528,4003818,5202339,2009
4004529,5184756,5202902,2009
4004530,5184890,5202082,2009
4004531,4003107,5202202,2009
4004532,5144047,5184230,2009
4004533,4009316,5145766,2009
4004534,4003819,5184788,2009
4004535,4002380,4003780,2009
4004536,5187918,5216915,2009
4004555,5222663,5222746,2010
4004556,4000576,5122408,2010
4004557,5147575,5147771,2010
4004558,5110402,5144485,2010
4004559,5117133,5184933,2010
4004560,5143440,5145878,2010
4004563,4001601,5164277,2010
4004564,5117036,5217744,2010
4004565,5143725,5145956,2010
4004566,5117261,5132124,2010
4004567,5121312,5143714,2010
4004568,5144506,5145909,2010
4004569,4003161,5202125,2010
4004570,5144508,5183736,2010
4004571,5132120,5132445,2010
4004572,5132102,5143703,2010
4004573,5079074,5097745,2010
4004574,5132101,5143699,2010
4004575,5079146,5155726,2010
4004576,5144511,5202123,2010
4004577,5117218,5222777,2010
4004578,4003101,5121343,2010
4004579,5077576,5187926,2010
4004580,5117283,5184916,2010
4004581,4000573,4005415,2010
4004582,5146449,5222420,2010
4004583,4009155,5217043,2010
4004584,5097757,5156148,2010
4004585,5132460,5143751,2010
4004586,4000542,4000572,2010
4004587,5143420,5143437,2010
4004588,5121290,5132087,2010
4004589,5121255,5184915,2010
4004590,4000793,5146231,2010
4004591,4003102,5184750,2010
4004592,5183690,5184727,2010
4004593,5143742,5156278,2010
4004594,5155736,5183687,2010
4004595,5146436,5147781,2010
4004596,5092633,5117344,2010
4004597,4001554,5132454,2010
4004598,4003846,5216091,2010
4004599,4002389,5217011,2010
4004600,5164273,5183675,2010
4004601,4009291,5184940,2010
4004602,5187742,5202108,2010
4004603,5202275,5216097,2010
4004604,5143709,5217770,2010
4004605,5142684,5187754,2010
4004606,4003160,5132440,2010
4004607,4001584,5117003,2010
4004608,5183669,5183670,2010
4004609,5117030,5216977,2010
4004610,5184651,5187743,2010
4004611,5108842,5146150,2010
4004612,5202269,5217078,2010
4004613,4001557,5132055,2010
4004614,4011322,5117334,2010
4004615,5110341,5147574,2010
4004616,5098719,5132374,2010
4004617,5148431,5148450,2010
4004618,5132522,5146129,2010
4004619,4000786,5156126,2010
4004620,4000537,4009265,2010
4004621,5110297,5132516,2010
4004622,4009272,5217073,2010
4004623,5216263,5217033,2010
4004624,5147040,5216974,2010
4004625,5164260,5183774,2010
4004626,4003041,5202231,2010
4004627,4001517,4001604,2010
4004628,5144389,5146025,2010
4004629,4001574,5127957,2010
4004630,5072790,5216950,2010
4004631,4003046,5121370,2010
4004632,4001516,5146102,2010
4004633,5117081,5117358,2010
4004634,4000531,4000598,2010
4004635,5183780,5187202,2010
4004636,5143691,5217100,2010
4004637,4005423,5098298,2010
4004638,5098898,5143453,2010
4004639,5143353,5145808,2010
4004640,5143409,5155692,2010
4004641,5144667,5146798,2010
4004642,5184814,5202290,2010
4004643,4000559,4004544,2010
4004644,5202305,5217393,2010
4004645,4009266,5147512,2010
4004646,4005440,5146835,2010
4004647,5121405,5222778,2010
4004648,4003032,5144381,2010
4004649,5078356,5146059,2010
4004650,4002422,5144398,2010
4004651,5144458,5144547,2010
4004652,5147288,5148365,2010
4004653,4005450,5156086,2010
4004654,5147504,5147830,2010
4004656,5098862,5110319,2010
4004657,5116858,5147063,2010
4004658,4005449,5145834,2010
4004659,5156076,5216227,2010
4004660,5183840,5183841,2010
4004661,5127471,5183462,2010
4004662,4005447,5222480,2010
4004663,5092106,5109043,2010
4004664,4003155,5146264,2010
4004665,5145276,5216987,2010
4004666,5109699,5117456,2010
4004667,5155793,5222660,2010
4004668,5117946,5147628,2010
4004669,5202199,5216457,2010
4004670,5108660,5127257,2010
4004671,5092631,5097412,2010
4004672,5187513,5222045,2010
4004673,5142541,5156372,2010
4004674,5116351,5127247,2010
4004675,5144757,5187920,2010
4004676,5132339,5145282,2010
4004677,5144775,5147732,2010
4004678,4003027,5142946,2010
4004679,4000730,4005448,2010
4004680,5142605,5142629,2010
4004681,5222567,5222710,2010
4004682,5116369,5184171,2010
4004683,5127245,5156285,2010
4004684,5127227,5143883,2010
4004685,5222561,5222768,2010
4004686,5216511,5217284,2010
4004687,4005433,4012443,2010
4004688,5108677,5216510,2010
4004689,5077682,5079425,2010
4004690,5202390,5202419,2010
4004691,5184110,5202427,2010
4004692,5116376,5148048,2010
4004693,5145352,5184126,2010
4004694,5142574,5143882,2010
4004695,5072079,5183146,2010
4004696,5098784,5109780,2010
4004697,5108697,5222563,2010
4004698,5144976,5146315,2010
4004699,5147489,5187099,2010
4004700,4002193,4002341,2010
4004701,5187144,5216317,2010
4004702,5144133,5183481,2010
4004703,5156469,5202385,2010
4004704,4005401,5217253,2010
4004705,5216494,5217343,2010
4004706,4004551,4005435,2010
4004707,5127186,5183519,2010
4004708,5142586,5145314,2010
4004709,4004550,5223068,2010
4004710,4003824,5187083,2010
4004711,5127374,5146086,2010
4004712,5127239,5127365,2010
4004713,4003109,5127530,2010
4004714,5142667,5144098,2010
4004715,5144096,5222653,2010
4004716,5202365,5216279,2010
4004717,5202481,5217332,2010
4004719,4005432,5183523,2010
4004720,4003168,5216543,2010
4004721,5098221,5108722,2010
4004722,5187082,5217238,2010
4004723,5127226,5147487,2010
4004724,4000594,5092814,2010
4004725,5144091,5202915,2010
4004726,5216546,5222889,2010
4004727,4000790,5144092,2010
4004728,5144074,5222573,2010
4004729,4012503,5132334,2010
4004730,5116418,5144700,2010
4004731,5142630,5144947,2010
4004732,5109938,5144941,2010
4004733,5147497,5148460,2010
4004734,5146325,5155800,2010
4004735,5116411,5116716,2010
4004736,5216507,5217342,2010
4004737,4002195,5184189,2010
4004738,5187418,5202441,2010
4004739,5202332,5202547,2010
4004740,5187004,5187122,2010
4004741,5202416,5202511,2010
4004742,4003119,5146321,2010
4004743,5117657,5156389,2010
4004744,5117598,5127166,2010
4004745,5098530,5108727,2010
4004746,4000523,5143627,2010
4004747,5183862,5216405,2010
4004749,4000519,4000607,2010
4004750,5109731,5183560,2010
4004752,4003044,5202497,2010
4004753,5147437,5147929,2010
4004754,5184258,5187037,2010
4004755,5121223,5183127,2010
4004756,5143525,5202946,2010
4004757,4000516,5147291,2010
4004758,5156208,5216931,2010
4004759,4005421,5116732,2010
4004760,5117404,5143638,2010
4004761,5116973,5127989,2010
4004762,5072773,5110002,2010
4004763,5072798,5108798,2010
4004764,5098401,5187961,2010
4004765,5080190,5117175,2010
4004766,5122109,5143231,2010
4004767,4005413,5147281,2010
4004768,5109879,5143188,2010
4004769,5080310,5132287,2010
4004770,4001524,4009287,2010
4004771,5146200,5222627,2010
4004772,5132697,5145621,2010
4004773,5116849,5147050,2010
4004774,5164132,5184478,2010
4004775,5155608,5222632,2010
4004776,4000554,5217748,2010
4004777,5147024,5155551,2010
4004778,4009185,5146909,2010
4004779,5127916,5145409,2010
4004780,5164118,5183337,2010
4004781,4005444,5148495,2010
4004782,5122111,5147214,2010
4004783,5184466,5187646,2010
4004784,5184457,5184475,2010
4004785,5110122,5222708,2010
4004786,5187693,5217473,2010
4004787,5145584,5147218,2010
4004788,5110018,5116694,2010
4004789,4005430,5183364,2010
4004790,4001522,5108516,2010
4004791,5132009,5132755,2010
4004792,5092934,5092967,2010
4004794,5097660,5109390,2010
4004795,5109387,5122215,2010
4004798,5183362,5183948,2010
4004799,5092964,5122228,2010
4004800,5132787,5142740,2010
4004801,5187670,5187727,2010
4004802,4003039,4003117,2010
4004803,5183300,5183602,2010
4004804,5078255,5109432,2010
4004805,5098482,5109348,2010
4004806,5146977,5216946,2010
4004807,5116969,5127912,2010
4004808,5147314,5155653,2010
4004809,5122207,5147316,2010
4004810,4005442,5145503,2010
4004811,4005414,5072689,2010
4004812,5098471,5217778,2010
4004813,5143951,5143955,2010
4004814,5143245,5184929,2010
4004815,5217454,5217516,2010
4004816,5127867,5132664,2010
4004817,4000499,4000550,2010
4004818,4000551,5143300,2010
4004819,5072872,5121175,2010
4004820,5143860,5145562,2010
4004821,5122058,5147029,2010
4004822,4000501,4000553,2010
4004823,5217796,5222651,2010
4004824,5132720,5132735,2010
4004825,5148351,5156268,2010
4004826,5117880,5132018,2010
4004827,4014183,5110116,2010
4004828,5145528,5147293,2010
4004829,5147305,5164093,2010
4004830,4002411,5122191,2010
4004831,5183277,5184346,2010
4004832,5183299,5187654,2010
4004833,5143285,5143856,2010
4004834,5132738,5187988,2010
4004835,5116937,5202745,2010
4004836,4003848,5187425,2010
4004837,5117787,5147151,2010
4004838,5217481,5217519,2010
4004839,5143631,5164040,2010
4004840,5127866,5132767,2010
4004842,4008616,5202804,2010
4004843,5116685,5146718,2010
4004844,5143649,5183279,2010
4004845,4002357,5117830,2010
4004846,5098468,5143193,2010
4004847,5216718,5217474,2010
4004848,5122046,5156267,2010
4004849,5092871,5132346,2010
4004850,5145321,5156344,2010
4004851,5077916,5146404,2010
4004852,5127347,5144206,2010
4004853,5116286,5117476,2010
4004854,4005422,5098628,2010
4004855,5216359,5216366,2010
4004856,5142688,5145048,2010
4004857,4002429,5222554,2010
4004858,5116329,5122037,2010
4004859,5122390,5183844,2010
4004860,5122346,5142691,2010
4004861,5098812,5164326,2010
4004862,5148060,5222767,2010
4004863,5202282,5217129,2010
4004864,4001529,4003112,2010
4004865,5216358,5222469,2010
4004866,5117474,5146008,2010
4004867,4001578,5183903,2010
4004868,5147664,5164295,2010
4004869,5098061,5156280,2010
4004870,5116260,5145060,2010
4004871,4004562,5148274,2010
4004872,5156363,5183440,2010
4004874,5148251,5148280,2010
4004875,5122325,5183422,2010
4004876,4012391,5216363,2010
4004877,5183045,5216907,2010
4004878,5146511,5202973,2010
4004879,5147638,5147669,2010
4004880,5097046,5098303,2010
4004881,5184891,5202500,2010
4004882,4004561,5184786,2010
4004883,5122367,5144025,2010
4004884,4008480,5147876,2010
4004885,4004548,5098919,2010
4004886,4005438,5098918,2010
4004887,5079297,5098909,2010
4004888,4001541,5144304,2010
4004889,5127636,5187189,2010
4004890,5072450,5121209,2010
4004891,4004549,5142754,2010
4004892,4005441,5216964,2010
